State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Madhya Pradesh,Alirajpur,2025-01-06,2025,01,12.9612407945,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-01-07,2025,01,12.9202221063,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-01-11,2025,01,12.7411819871,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-01-10,2025,01,12.1659903312,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-01-11,2025,01,12.1104963765,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-01-12,2025,01,12.0626855697,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-01-15,2025,01,11.9359520055,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-01-23,2025,01,11.6965489427,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-01-24,2025,01,11.6502119446,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-01-28,2025,01,11.488508071,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-01-08,2025,01,21.0616499508,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-01-15,2025,01,20.7141696768,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-01-18,2025,01,20.5932221686,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-01-19,2025,01,20.5367211963,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-01-26,2025,01,20.1996892457,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-01-27,2025,01,20.1633278919,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-01-01,2025,01,16.0051428774,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-01-04,2025,01,15.8120965463,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-01-12,2025,01,15.4437898969,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-01-29,2025,01,14.9248419948,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-06,2025,01,21.7868694434,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-09,2025,01,21.5199841029,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-13,2025,01,21.2019641873,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-21,2025,01,20.6302551221,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-29,2025,01,20.1185618297,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-01-03,2025,01,17.8698547116,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-01-07,2025,01,17.5166102206,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-01-08,2025,01,17.4381938545,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-01-11,2025,01,17.2233434968,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-01-12,2025,01,17.1674980723,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-01-17,2025,01,16.8778036511,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-01-20,2025,01,16.6758900696,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-01-28,2025,01,16.1955220429,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-01-30,2025,01,16.0913995427,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-01-04,2025,01,15.3830849811,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-01-05,2025,01,15.3168990518,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-01-11,2025,01,14.9090936099,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-01-12,2025,01,15.3611109914,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-01-14,2025,01,15.1815574446,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-01-15,2025,01,15.1084701165,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-01-25,2025,01,14.573921663,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-01-31,2025,01,14.0992275576,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2025-01-21,2025,01,18.6767156527,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2025-01-24,2025,01,18.470069596,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2025-01-29,2025,01,18.1610117585,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2025-01-30,2025,01,18.1073780841,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,2025-01-07,2025,01,19.6738045676,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,2025-01-13,2025,01,19.4456429677,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,2025-01-14,2025,01,19.4037131205,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,2025-01-16,2025,01,19.3040640707,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,2025-01-19,2025,01,19.163565275,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,2025-01-21,2025,01,19.0723614453,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,2025-01-31,2025,01,18.6263869778,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-01-09,2025,01,17.4152171101,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-01-14,2025,01,17.3557374333,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-01-21,2025,01,16.7816708913,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-01-10,2025,01,19.6259718178,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-01-11,2025,01,19.5267423016,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-01-18,2025,01,18.9164628537,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-01-28,2025,01,18.1279143491,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-01-29,2025,01,18.0528826521,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-01-04,2025,01,23.6756522584,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-01-15,2025,01,22.5179368809,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-01-18,2025,01,22.1647264384,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-01-31,2025,01,20.7095828341,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-01-06,2025,01,13.9409336107,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-01-09,2025,01,13.7275705037,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-01-12,2025,01,13.9186708052,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-01-19,2025,01,13.4766988062,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-01-22,2025,01,13.2464415259,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-01-26,2025,01,12.9817950006,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-01-28,2025,01,12.8608132448,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-01-01,2025,01,22.665862881,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-01-12,2025,01,21.6740538527,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-01-13,2025,01,21.6131363543,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-01-20,2025,01,21.1644049082,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-01-28,2025,01,20.7332759979,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-01-06,2025,01,22.5422762011,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-01-13,2025,01,22.1096750129,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-01-22,2025,01,21.6300163122,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-01-27,2025,01,21.3844144672,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-01-03,2025,01,17.6513819474,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-01-04,2025,01,17.5449788715,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-01-12,2025,01,16.9175630619,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-01-18,2025,01,16.7517396594,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-01-30,2025,01,15.9684261031,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-01-03,2025,01,22.3651376323,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-01-06,2025,01,21.9910832271,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-01-09,2025,01,21.6021685059,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-01-13,2025,01,21.156080098,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-01-18,2025,01,20.6265915821,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-01-16,2025,01,20.8275534776,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-01-30,2025,01,19.8566522966,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-01-02,2025,01,17.6443805161,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-01-10,2025,01,17.3169684407,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-01-25,2025,01,16.826718764,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-01-26,2025,01,16.791249157,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-01-09,2025,01,18.5950980791,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-01-31,2025,01,17.8525418331,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-01-01,2025,01,23.4560826787,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-01-15,2025,01,22.5548452065,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-01-18,2025,01,22.2513464492,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-01-16,2025,01,22.4500611261,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-01-12,2025,01,19.8600230619,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-01-13,2025,01,19.7762565616,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-01-15,2025,01,19.5552677225,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-01-21,2025,01,18.9659643603,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-01-24,2025,01,18.7034789832,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-01-29,2025,01,18.3212646627,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-01-11,2025,01,21.2040980003,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-01-17,2025,01,20.9184080387,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-01-18,2025,01,20.864440744,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-01-19,2025,01,20.8119905137,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-01-28,2025,01,20.3931588351,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-01-29,2025,01,20.3447787322,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-01-02,2025,01,25.6721100041,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-01-08,2025,01,24.0015284445,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-01-09,2025,01,23.7707475079,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-01-20,2025,01,21.8398174149,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-01-24,2025,01,21.1549630536,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-01-26,2025,01,20.8552278986,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-01-29,2025,01,20.4461304646,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-01-07,2025,01,13.7188499893,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-01-15,2025,01,13.5490981719,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-01-21,2025,01,13.430470698,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-01-08,2025,01,20.8959297623,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-01-12,2025,01,20.0771206497,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-01-14,2025,01,19.8863053676,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-01-15,2025,01,19.6990900832,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-01-17,2025,01,19.3516793497,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-01-20,2025,01,18.8203551027,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-01-22,2025,01,18.4790028488,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-01-27,2025,01,17.7618675287,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-01-28,2025,01,17.6275940217,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-01-29,2025,01,17.491666053,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-01-04,2025,01,24.0020813567,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-01-21,2025,01,23.0031087393,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-01-23,2025,01,22.882740492,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-01-26,2025,01,22.7194977161,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-01-30,2025,01,22.50164113,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-01-31,2025,01,22.4487248398,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-01-03,2025,01,15.0667408982,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-01-06,2025,01,14.8583892757,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-01-08,2025,01,14.7541577387,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-01-10,2025,01,14.6376885164,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-01-12,2025,01,14.5292385237,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-01-25,2025,01,13.9956341475,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-01-27,2025,01,13.9097698315,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-01-02,2025,01,21.8554225231,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-01-03,2025,01,21.7433670316,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-01-04,2025,01,21.6368100736,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-01-08,2025,01,21.3360256681,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-01-11,2025,01,21.1430667961,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-01-19,2025,01,20.7400770842,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-01-27,2025,01,20.5226409945,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-01-31,2025,01,20.36565828,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-01-10,2025,01,15.9635602506,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-01-13,2025,01,16.9449452536,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-01-17,2025,01,17.684291559,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-01-24,2025,01,16.8194372041,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-01-02,2025,01,22.6893476721,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-01-04,2025,01,22.4265883582,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-01-25,2025,01,20.9485595932,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-01-27,2025,01,20.8203059691,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-01-01,2025,01,13.0862506759,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-01-02,2025,01,13.1119474682,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-01-20,2025,01,13.077052639,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-01-16,2025,01,13.0933231528,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-01-27,2025,01,13.0478062681,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-01-30,2025,01,13.0568858524,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-01-03,2025,01,8.9846408454,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-01-06,2025,01,8.9394973774,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-01-16,2025,01,8.7958935319,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-01-24,2025,01,8.6512757541,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-01-30,2025,01,8.5803700541,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-01-31,2025,01,8.5726464351,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-01-02,2025,01,22.0461183098,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-01-09,2025,01,20.9170580917,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-01-10,2025,01,20.7636003762,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-01-11,2025,01,20.607889874,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-01-18,2025,01,20.231304084,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-01-20,2025,01,19.9501799692,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-01-25,2025,01,19.3100565056,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-01-29,2025,01,18.8613531695,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-01-30,2025,01,18.751007795,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-01-08,2025,01,26.3660265895,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-01-14,2025,01,25.7020652832,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-01-15,2025,01,25.5467953,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-01-21,2025,01,24.7616202181,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-01-27,2025,01,24.0447898902,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-01-28,2025,01,23.934859084,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-01-02,2025,01,24.7284039454,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-01-14,2025,01,24.1245939464,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-01-20,2025,01,23.8621205462,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-01-28,2025,01,23.5063642319,NRSC VIC MODEL
Madhya Pradesh,Ratlam,2025-01-06,2025,01,19.1010450332,NRSC VIC MODEL
Madhya Pradesh,Ratlam,2025-01-10,2025,01,18.9799562684,NRSC VIC MODEL
Madhya Pradesh,Ratlam,2025-01-21,2025,01,18.6825400918,NRSC VIC MODEL
Madhya Pradesh,Ratlam,2025-01-22,2025,01,18.6484719627,NRSC VIC MODEL
Madhya Pradesh,Ratlam,2025-01-23,2025,01,18.6244347856,NRSC VIC MODEL
Madhya Pradesh,Ratlam,2025-01-26,2025,01,18.5419925675,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-01-02,2025,01,19.4965987429,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-01-03,2025,01,19.4058938643,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-01-08,2025,01,19.1040672461,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-01-12,2025,01,18.7800020199,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-01-17,2025,01,18.5311932695,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-01-04,2025,01,23.8970248797,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-01-05,2025,01,23.751034449,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-01-11,2025,01,23.0496326136,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-01-24,2025,01,22.1545719852,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-01-11,2025,01,18.2586869568,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-01-19,2025,01,17.8592103411,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-01-25,2025,01,17.4419672216,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-01-26,2025,01,17.3777043443,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-01-01,2025,01,22.3236719077,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-01-05,2025,01,21.5221794077,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-01-15,2025,01,20.7431225547,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-01-19,2025,01,20.31986388,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-01-22,2025,01,20.0168584999,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-01-24,2025,01,19.8395356724,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-01-26,2025,01,19.6780768856,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-01-31,2025,01,19.2908987011,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-01-04,2025,01,16.6697811203,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-01-08,2025,01,16.4771639118,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-01-25,2025,01,15.6509972213,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-01-27,2025,01,15.5738932894,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-01-31,2025,01,15.4105235343,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-01-03,2025,01,14.733211597,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-01-21,2025,01,12.8799777502,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-01-22,2025,01,12.7562577457,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-01-09,2025,01,23.2747210846,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-01-11,2025,01,23.1783657505,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-01-15,2025,01,23.0246021376,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-01-19,2025,01,22.8684930184,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-01-23,2025,01,22.6843800332,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-01-25,2025,01,22.6126367905,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-01-16,2025,01,16.300261963,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-01-23,2025,01,15.6439368769,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-01-27,2025,01,15.2993932665,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-01-29,2025,01,15.1754854731,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-01-31,2025,01,15.0050058974,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-01-03,2025,01,20.9229319387,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-01-05,2025,01,20.7087862631,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-01-06,2025,01,20.6181962795,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-01-10,2025,01,20.2377239698,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-01-18,2025,01,20.4099240348,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-01-24,2025,01,19.7904200101,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-01-30,2025,01,19.3040991432,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-02,2025,01,16.3589412233,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-15,2025,01,15.8456522076,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-17,2025,01,15.691829891,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-22,2025,01,15.315175232,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-16,2025,01,15.7695046754,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-24,2025,01,15.1843422723,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-25,2025,01,15.1186573781,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-27,2025,01,14.9950071211,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-08,2025,01,16.4535219371,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-12,2025,01,16.1206347569,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-15,2025,01,16.0987774258,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-19,2025,01,16.1420587895,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-21,2025,01,15.9588782753,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-24,2025,01,15.9120320887,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-28,2025,01,16.0627995471,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-01-03,2025,01,15.1383526716,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-01-08,2025,01,14.8129549174,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-01-15,2025,01,14.5609100203,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-01-18,2025,01,14.4083441156,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-01-27,2025,01,13.8712970466,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-01-28,2025,01,13.8191590612,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-01-29,2025,01,13.7876540145,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-01-02,2025,01,24.1386870098,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-01-04,2025,01,23.9795648608,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-01-07,2025,01,23.7998519117,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-01-12,2025,01,23.5360012406,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-01-14,2025,01,23.4471197892,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-01-20,2025,01,23.1754874054,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-01-21,2025,01,23.1290005007,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-01-24,2025,01,22.989204806,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-01-07,2025,01,18.2169158087,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-01-12,2025,01,17.3387155848,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-01-14,2025,01,17.1115215962,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-01-23,2025,01,15.9068011195,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-01-26,2025,01,15.611566326,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-01-27,2025,01,15.4847481099,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-01-30,2025,01,15.2856753879,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-01-02,2025,01,27.9514031438,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-01-29,2025,01,25.2609700588,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-06-02,2025,06,26.7669086006,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-06-03,2025,06,26.997600074,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-06-05,2025,06,26.6576285616,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-06-07,2025,06,26.4052763762,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-06-10,2025,06,25.7178215295,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-06-18,2025,06,28.6021326825,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-06-20,2025,06,28.4995799181,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-06-28,2025,06,29.5582164147,NRSC VIC MODEL
